docid,text_data
10100170,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN PROPN PROPN PROPN
10103676,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN PROPN PROPN PROPN
10105175,ADJ NOUN PROPN PROPN ADJ NOUN VERB NOUN PART VERB NOUN NOUN NOUN AUX VERB DET ADJ NOUN ADP NOUN SCONJ PRON AUX DET ADJ NOUN PUNCT NOUN NOUN AUX ADJ ADP DET NOUN ADP PRON NOUN CCONJ PRON NOUN PART VERB ADP PRON CCONJ PRON NOUN PUNCT DET NOUN VERB PART VERB ADJ NOUN ADP NOUN PART VERB ADP ADJ CCONJ ADV VERB NOUN ADP NOUN NOUN NOUN NOUN NOUN PROPN AUX VERB DET NOUN ADP PRON CCONJ NUM NUM ADJ NOUN PART VERB PRON NOUN ADP DET NOUN SCONJ VERB PRON ADP DET ADJ NOUN ADP NOUN PUNCT ADP NUM SYM ADP ADJ NOUN ADP DET NOUN PUNCT PRON ADJ NOUN AUX PRON ADJ NOUN PUNCT DET NOUN ADP NOUN ADP DET NOUN ADJ NOUN CCONJ ADJ NOUN PART VERB ADP PROPN PROPN NOUN VERB PUNCT ADP PUNCT NOUN NOUN AUX VERB ADJ NOUN ADP PRON CCONJ ADJ ADJ NOUN PART VERB ADP PRON CCONJ PRON VERB NOUN PUNCT NUM SYM ADP ADJ NOUN ADP DET PROPN AUX NOUN PUNCT CCONJ ADV VERB PRON NOUN ADP ADP PRON NOUN PUNCT SCONJ VERB ADV DET ADJ NOUN NOUN PRON VERB NOUN NOUN PUNCT PROPN PROPN AUX PART ADV VERB ADP PRON NOUN PUNCT PRON AUX ADV VERB ADP NOUN PART VERB ADP DET ADJ NOUN ADP PROPN PROPN NOUN NOUN VERB ADP ADJ NOUN ADP NOUN PUNCT DET NOUN PRON VERB ADJ NOUN PART VERB ADJ NOUN ADP DET NOUN AUX VERB PRON NOUN PART VERB ADV ADV PUNCT PRON VERB DET ADJ CCONJ ADJ NOUN PRON VERB ADP PRON PUNCT ADV ADV ADP NOUN PRON VERB PART VERB ADP DET ADJ NOUN VERB NOUN NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN CCONJ ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM CCONJ NOUN ADP NOUN PROPN PROPN PROPN
10105717,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN PROPN PROPN PROPN
10106887,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN NOUN NOUN PROPN PROPN
10114458,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN PROPN PROPN PROPN PUNCT PROPN
10114531,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN PROPN PROPN PROPN
10122654,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN PROPN PROPN PROPN
10122977,DET PROPN PART PROPN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT AUX ADV ADJ ADP PRON PUNCT PRON VERB PRON PART VERB PRON PUNCT NOUN PRON AUX PART VERB NOUN PART VERB DET NOUN PART VERB NOUN PUNCT VERB PRON ADV PUNCT VERB DET NOUN DET NOUN ADP NOUN PUNCT CCONJ VERB DET NOUN ADP PUNCT ADJ NOUN PUNCT ADP NOUN PRON VERB CCONJ PUNCT ADJ NOUN PUNCT ADP DET ADJ NOUN PUNCT ADV AUX PART DET NOUN PART VERB ADJ PROPN VERB PRON PRON VERB CCONJ VERB ADJ NOUN ADP PROPN AUX DET ADJ NOUN PUNCT PROPN AUX VERB PROPN PUNCT PROPN VERB PROPN PUNCT PROPN PROPN PROPN VERB DET ADJ NOUN PROPN ADP PROPN PUNCT CCONJ PROPN VERB PRON AUX VERB ADJ NOUN ADP NOUN PRON VERB PUNCT CCONJ ADJ NOUN ADP PRON ADJ PUNCT SCONJ DET PROPN VERB DET NOUN PUNCT PRON VERB NOUN CCONJ NOUN ADJ CCONJ ADJ NOUN NOUN AUX VERB ADJ SCONJ SCONJ DET PROPN VERB NOUN NUM NOUN PUNCT DET PROPN AUX VERB PROPN VERB PUNCT ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PROPN AUX VERB ADJ SCONJ PRON VERB PART VERB ADV DET NOUN CCONJ SCONJ DET NOUN AUX VERB PRON NOUN PART VERB PRON ADJ NOUN NOUN PUNCT NOUN CCONJ ADJ NOUN PRON AUX PART VERB DET NOUN AUX PART AUX ADJ PART VERB PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX VERB NOUN ADP ADJ NOUN CCONJ VERB DET NUM ADV ADJ NOUN ADP PROPN PUNCT ADV PART ADV VERB DET ADJ ADV ADV ADJ ADJ NOUN ADJ ADP ADV PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN NOUN NOUN AUX AUX ADJ PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADV PUNCT ADP PROPN PROPN PART NOUN PUNCT NOUN AUX AUX ADJ PART VERB PRON ADV ADJ PART VERB ADJ NOUN SCONJ PRON AUX PART VERB PUNCT PRON AUX AUX ADJ PART VERB NOUN ADP NOUN NOUN PRON AUX VERB PRON ADJ ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN PRON AUX PART VERB ADP PART VERB PRON NOUN VERB NOUN PRON AUX VERB PRON ADP DET PROPN PART ADJ NOUN PUNCT CCONJ PRON VERB SCONJ PROPN PROPN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PRON NOUN CCONJ AUX VERB PRON CCONJ NOUN ADP ADJ PROPN ADV PUNCT INTJ PRON AUX ADV VERB PRON ADP PRON NOUN ADP PROPN PUNCT INTJ ADV VERB DET PROPN PART VERB NOUN NOUN NOUN VERB ADP NOUN NUM PUNCT CCONJ SCONJ PROPN PROPN PART NOUN PUNCT VERB PRON PRON AUX PART VERB NOUN PROPN PROPN PROPN
