docid,adj,adp,adv,aux,cconj,det,intj,noun,num,pron,propn,punct,sconj,sym,verb
363665,0.1206896551724138,0.08620689655172414,0.017241379310344827,0.05172413793103448,0.06896551724137931,0.10344827586206896,0.017241379310344827,0.25862068965517243,0.017241379310344827,0.05172413793103448,0,0.10344827586206896,0.05172413793103448,0,0.05172413793103448
368238,0.14814814814814814,0.1111111111111111,0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.2222222222222222,0,0.037037037037037035,0,0.1111111111111111,0.037037037037037035,0,0.14814814814814814
3750287,0.13043478260869565,0.0782608695652174,0.08260869565217391,0.06956521739130435,0.030434782608695653,0.09130434782608696,0,0.23478260869565218,0.004347826086956522,0.06086956521739131,0.017391304347826087,0.07391304347826087,0.021739130434782608,0,0.10434782608695652
382630,0.06976744186046512,0.03488372093023256,0.046511627906976744,0.023255813953488372,0.08139534883720931,0.06976744186046512,0.046511627906976744,0.22093023255813954,0.046511627906976744,0.12790697674418605,0,0.05813953488372093,0.023255813953488372,0,0.1511627906976744
383704,0,0.06666666666666667,0,0.06666666666666667,0,0,0,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0.2
3864838,0.036585365853658534,0.07317073170731707,0.036585365853658534,0.024390243902439025,0,0.10975609756097561,0,0.24390243902439024,0.012195121951219513,0.07317073170731707,0.0975609756097561,0.14634146341463414,0,0,0.14634146341463414
3883105,0.0684931506849315,0.1095890410958904,0.0410958904109589,0.0547945205479452,0.0273972602739726,0.0547945205479452,0,0.2328767123287671,0,0.0684931506849315,0.1095890410958904,0.1095890410958904,0,0,0.1232876712328767
3900059,0.02531645569620253,0.0759493670886076,0.05063291139240506,0.06329113924050633,0,0.0759493670886076,0,0.21518987341772153,0,0.0759493670886076,0.13924050632911392,0.12658227848101267,0,0,0.1518987341772152
3901354,0.0821917808219178,0.0684931506849315,0.0821917808219178,0.0410958904109589,0,0.0684931506849315,0.0136986301369863,0.2328767123287671,0.0273972602739726,0.0684931506849315,0.0547945205479452,0.136986301369863,0,0,0.1232876712328767
3908876,0.05063291139240506,0.10126582278481013,0.0379746835443038,0.05063291139240506,0,0.1518987341772152,0,0.189873417721519,0,0.0759493670886076,0.10126582278481013,0.11392405063291139,0,0,0.12658227848101267
3911727,0.041666666666666664,0.06944444444444445,0.027777777777777776,0.06944444444444445,0.013888888888888888,0.06944444444444445,0,0.20833333333333334,0.013888888888888888,0.08333333333333333,0.125,0.125,0,0,0.1527777777777778
3913325,0.022727272727272728,0.10227272727272728,0.03409090909090909,0.06818181818181818,0.011363636363636364,0.06818181818181818,0.011363636363636364,0.19318181818181818,0,0.09090909090909091,0.07954545454545454,0.125,0.011363636363636364,0,0.18181818181818182
3917122,0.07407407407407407,0.08641975308641975,0.04938271604938271,0.04938271604938271,0,0.1111111111111111,0,0.20987654320987653,0,0.06172839506172839,0.12345679012345678,0.1111111111111111,0.012345679012345678,0,0.1111111111111111
3918055,0.07407407407407407,0.06172839506172839,0.04938271604938271,0.024691358024691357,0.012345679012345678,0.09876543209876543,0,0.25925925925925924,0.012345679012345678,0.07407407407407407,0.04938271604938271,0.12345679012345678,0,0,0.16049382716049382
