"","docid","cluster","membership_prob","outlier_scores"
"324","2435780",2,0.0994610334493573,0.122472831496177
"325","2439659",2,0.127872544149227,0.0938854130287106
"326","2442201",2,0.0403066418192424,0.176562593970039
"327","2451427",2,0.0853479439166139,0.0344071656729688
"328","2459962",2,0.0667352956653699,0.153244084155148
"329","2460699",0,0,1
"330","246955",0,0,1
"331","247549",0,0,1
"332","2479129",2,0.0683415158928101,0.0520330289237284
"333","2483770",2,0.00644631534826395,0.204625354772304
"334","2491358",2,0.0287061260215492,0.186397206225891
"335","2498376",2,0.00867861312730696,0.202834297827946
"336","2501539",0,0,1
"337","2509267",2,0.0774486779631453,0.14341089696799
"338","2525830",2,0.176783821721499,0.0400487377482061
"339","2543058",2,0.0936559080180827,0.128093384802125
"340","254337",0,0,1
"341","2544321",2,0.0535352341744627,0.165053536086718
"342","2552109",2,0.0994610334493573,0.122472831496177
"343","2559274",2,0.0402120801605951,0.176643721899759
"344","2561325",2,0.0507439940923654,0.167508654644806
"345","2562060",2,0.0293891352286462,0.185824682035985
"346","2580814",1,NA,NA
"347","2582614",1,NA,NA
"348","2585014",0,0,1
"349","260525",0,0,1
"350","263147",0,0,1
"351","2647934",2,0.0848297577668355,0.136502288889756
"352","2651859",2,0.186276459965509,0.0369915572691091
"353","2653190",2,0.165668959603759,0.0531444603150142
"354","2655898",2,0.0575854088116541,0.161465222595848
"355","2656217",2,0.0523515236403554,0.16609647020143
"356","2658238",2,0.147285087300728,0.00766769716246474
"357","2659089",2,0.0880778939050933,0.13342663352181
"358","2673862",2,0.0405259752373008,0.176374358190685
"359","2674625",2,0.0925371140129796,0.129168342146559
"360","2678210",2,0.151518942639016,0.0686328202748121
"361","2680904",2,0.120447294140493,0.101534900432934
"362","2681613",2,0.107348059890147,0.114719439978706
"363","2685603",0,0,1
"364","2686100",2,0.0296444453535097,0.185610464473057
"365","2689390",2,0.0135821364169422,0.198871554724227
"366","2697361",2,0.106073562489172,0
"367","2698636",2,0.142711649984858,0.0782011566696464
"368","269943",0,0,1
"369","2699526",2,0.0413633385717464,0.17565492616653
"370","2703352",2,0.0595591351836322,0.159705369035777
"371","2712246",2,0.148526405350331,0.0719061466965575
"372","2713732",0,0,1
"373","2714810",2,0.095916677530927,0.125913077031041
"374","2715039",2,0.0492621155812828,0.16880622683117
"375","2720635",2,0.0880969203944896,0.133408552818567
"376","2721786",2,0.0285810855415531,0.186501932706244
"377","2726210",2,0.00373596444226393,0.206789183148479
"378","2727580",2,0.0817901234567899,0.0459055320415725
"379","2729809",2,0.156959482872428,0.00766769716246474
"380","2734175",2,0.0255907318434684,0.188998467820816
"381","2753277",2,0.0936559080180827,0.128093384802125
"382","2754640",2,0.06097675706411,0.0594679334077984
"383","2756109",2,0.0910758433065902,0.130568371821694
"384","2757884",2,0.153823447017223,0
"385","2758320",2,0.0269787552467684,0.187841566969116
"386","2760178",2,0.145638767309429,0.0872538480033159
"387","2763407",2,0.14471507120221,0.0760419331189001
"388","2764163",2,0.091960364102059,0.129721459060445
"389","2768026",2,0.0355317179426031,0.180639297169219
"390","276847",0,0,1
"391","2768509",2,0.00222902394372611,0.207987175004803
"392","277294",0,0,1
"393","2773739",2,0.089855656682872,0
"394","2777472",2,0.14985947002402,0.0751769211038246
"395","2778036",2,0.104035213756204,0.0142676533536381
"396","2781900",2,0.0308326325436712,0.184612032988045
"397","2783137",2,0.106849857147675,0.115213253036219
"398","2784368",0,0,1
"399","2784601",2,0.140331800926169,0.0807530041288921
"400","2785340",2,0.12076610038751,0.101209121039538
"401","2787485",2,0.176783821721499,0.0400487377482061
"402","2789436",0,0,1
"403","2790546",0,0,1
"404","2792881",2,0.0854103593409929,0.0343412695772198
"405","2793888",2,0.088992810584542,0.132556341348303
"406","2794787",2,0.095916677530927,0.125913077031041
"407","2802561",2,0.0548094938156398,0.163927902074795
"408","2802825",0,0,1
"409","2802875",2,0.0366568953002202,0.179682290152665
"410","2804329",2,0.112806918237984,0.109272349289437
"411","2807320",2,0.072628896232652,0.147862806772556
"412","2807406",2,0.0573769634114959,0.161650650609421
"413","2811592",2,0.0624233355815107,0.157138355256871
"414","2815464",2,0.0701412504598222,0.150142524512107
"415","2819060",2,0.0673944083167005,0.152645645177621
"416","2820734",2,0.0145803284883029,0.198060042547908
"417","2827950",2,0.133814684403628,0.0876693529485011
"418","2837196",2,0.0267121964744498,0.188063996505429
"419","2839420",0,0,1
"420","2840665",2,0.0375928499099804,0.178884519539752
"421","2840940",2,0.0275255583375569,0.187384906390323
"422","2841051",2,0.120447294140493,0.101534900432934
"423","2847862",0,0,1
"424","2858013",2,0.0160218554999721,0.196885201300808
"425","2862850",2,0.0255907318434684,0.188998467820816
"426","2866907",2,0.051488220906567,0.166855460456331
"427","2881841",2,0.122716999240432,0.0992103930426856
"428","2885671",2,0.142266189439536,0.0786798891276326
"429","2890004",0,0,1
"430","2894246",2,0.0281108716243943,0.186895514753471
"431","2899062",2,0.058116145736775,0.0623244391980161
"432","2903108",2,0.109325312259728,0.112754162297483
"433","2905568",2,0.107923009946961,0.114148870270087
"434","2907591",2,0.0379417116274386,0.178586766523945
"435","2908859",2,0.0757171599053735,0.145015600026026
"436","2909511",2,0.111465807487896,0.110616770739771
"437","2911785",2,0.00839120004748948,0.203065352503537
"438","2918820",2,0.0762786235681521,0.144495916618154
"439","2925351",2,0.0648251567347183,0.15497362323681
"440","2928880",2,0.166886924370309,0.0514523987668143
"441","2929153",2,0.0625301384071903,0.157042330830909
"442","293056",0,0,1
"443","2933003",2,0.033178908265168,0.18263325428022
"444","2933334",2,0.0747134934445009,0.145943009169836
"445","2934271",2,0.0488428037455694,0.169172653525131
"446","2937381",2,0.103836745986393,0.118188113711092
"447","2937537",2,0.0854894721419194,0.00477434037985203
"448","2940857",2,0.0710664994016181,0.149296037945128
"449","2943340",2,0.113993381584835,0.108079563944916
"450","2946535",2,0.11764259439442,0.104390800797799
"451","2949753",2,0.0579925362299013,0.161102815171103
"452","2949943",2,0.0969787534446478,0.124885031820671
"453","2950021",2,0.0524708561987129,0.165991447741397
"454","2950195",2,0.051070722237154,0.167222017527378
"455","2950677",2,0.129750693872187,0.0919298597768926
"456","29527",6,0,0.00743369152766404
"457","2954100",2,0.00489938593823814,0.205861801030406
"458","2955312",2,0.0950374395954697,0.00933782979869568
"459","2966942",2,0.0250943300178851,0.189411413045693
"460","2968146",2,0.100239708753822,0.00360998060983386
"461","2971576",2,0.0525966308740363,0.16588072705125
"462","2974117",0,0,1
"463","2974376",2,0.0235939750822179,0.190656971303421
"464","2974404",2,0.0817742222585098,0.139375708457812
"465","2974470",2,0.0612775664381748,0.158167120342396
"466","2974745",2,0.13155564299136,0
"467","2986072",2,0.0888136004488232,0.132726948258011
"468","2986312",2,0.117485475347247,0.10455025116387
"469","2988000",2,0.112806918237984,0.109272349289437
"470","2990350",2,0.0470955938753055,0.170696027465807
"471","2990674",2,0.0504658519745037,0.167752512020952
"472","2993304",2,0.189293492243789,0.0252361343049917
"473","2994352",2,0.1276618861084,0.104890161336962
"474","2997040",2,0.0167960263567669,0.196252831936484
"475","3006007",2,0.0311665760733795,0.184330979992699
"476","3010233",2,0.100094836048759,0.12185478970386
"477","3011328",0,0,1
"478","313822",0,0,1
"479","317209",0,0,1
"480","3193597",0,0,1
"481","3203431",2,0.0390916832679562,0.177603736293906
"482","3203567",2,0.063927780719318,0.155783717145452
"483","3206193",2,0.100452809631824,0.121505333009707
"484","3207072",2,0.0983879206312164,0.123517278076182
"485","3208406",2,0.0988323626831307,0.123085010245794
"486","321825",6,0,0.00743369152766404
"487","3220544",2,0.100730504116036,0.121234053794132
"488","3222163",2,0.165534893497576,0.0529892702682481
"489","3222797",2,0.0622946544602227,0.157254020995636
"490","3224275",2,0.0546152556052354,0.164099680971199
"491","3224515",2,0.0135726933226976,0.198879223947655
"492","3225256",2,0.117150348135061,0.104890161336962
"493","323087",0,0,1
"494","3231975",2,0.0762758754914894,0.144498461740387
"495","3234078",2,0.113981020867291,0.00320253622431732
"496","3234870",2,0,0.209752590555455
"497","3235547",2,0.138156590771134,0.0830730954343338
"498","3239792",2,0.0598621249471464,0.0605830328802018
"499","3243279",2,0.0618470497117848,0.0585954337346842
"500","3243953",2,0.140232916447275,0.0808587295769817
"501","3254932",2,0.0138613133721838,0.198644754373381
"502","3255152",2,0.0299643117758791,0.185341921912915
"503","3255232",2,0.0179931421540571,0.195273023675239
"504","3265824",2,0.139118938385825,0.0820480962110958
"505","3268705",2,0.0921493348830422,0.129540308986018
"506","327371",0,0,1
"507","3274517",2,0.0813575556595467,0.00925071672409661
"508","3275867",2,0.00223616725003878,0.207981504734918
"509","3276649",2,0.00252317594659674,0.207753613529334
"510","3280449",2,0.132405705082625,0.0891509844243463
"511","3286882",2,0.0784641411078598,0.142467000259142
"512","3288295",2,0.0293115132861672,0.185889788267864
"513","3288889",2,0.0265645447064661,0.188187151857695
"514","3289311",2,0.107023253850258,0.115326032243547
"515","3289983",2,0.0923575564320041,0.0269500093178044
"516","3292326",2,0.0134576773258827,0.198972622580952
"517","3304125",2,0.127749938394891,0.0940127788694713
"518","3304361",2,0.0474606302044288,0.170378217947943
"519","3305198",2,0.106210627912684,0
"520","3305804",2,0.198072026494333,0.0145656024568641
"521","3309309",2,0.0145031561544555,0.198122840900342
"522","331034",0,0,1
"523","3311882",2,0.145515042306528,0.0751769211038246
"524","3319776",2,0.0367889910034693,0.179569790976723
"525","3324713",2,0.0748911236563569,0.145779021634857
"526","3326569",2,0.0666373950412884,0.153332900583153
"527","3328894",2,0.135530613390442,0.0858584217263157
"528","3336376",2,0.055575606456458,0.163249684308254
"529","3338968",2,0.052671216057081,0.165815055090566
"530","3340055",2,0.0287951480505227,0.186322630227496
"531","3343083",2,0.088761027298388,0.0307904976472028
"532","3345913",2,0.0243044040637058,0.190067667891634
"533","3346942",2,0.0976803034918844,0.12420463334368
"534","3349659",2,0.154930875323462,0.0648724626556163
"535","3352969",2,0.108311703709515,0.113762720973175
"536","3355188",2,0.102362882311618,0.119635993351512
"537","3360818",2,0.0314749305381749,0.184071291119334
"538","3367656",2,0.170330162830039,0.0891254433623013
"539","3370096",2,0.154721603750281,0
"540","3372592",2,0.0462131212713334,0.171463324702169
"541","3374596",2,0.0110096828295877,0.20095536253023
"542","3376436",2,0.0115953632964565,0.200481887579846
"543","3377601",2,0.105215662935436,0.116829188095719
"544","337988",0,0,1
"545","3380733",0,0,1
"546","3381407",2,0.0314749305381749,0.184071291119334
"547","3384241",2,0.111677702194257,0.110404622965623
"548","3384296",2,0.0135943654761548,0.198861622656879
"549","3388375",2,0.0795241181368347,0.141479505313079
"550","3395664",2,0.0979372071166159,0.0209312719421977
"551","3396028",2,0.0856616889963877,0.135716616120854
"552","3399077",2,0.0910665138258406,0.130577295847227
"553","3403657",2,0.209959089951813,0.0355113162380944
"554","3416895",0,0,1
"555","3418852",2,0.116883619034654,0
"556","3421256",0,0,1
"557","3424807",2,0.112749043229038,0.109330451081675
"558","3438416",2,0.154323545139815,0.0655440329420123
"559","3441465",2,0.115250239103636,0.106812519910801
"560","3442270",2,0.0771109167731518,0.143724393530072
"561","3443203",2,0.125149607509064,0.0967056582160334
"562","3443945",0,0,1
"563","3448267",2,0.111465807487896,0.110616770739771
"564","3450747",2,0.135520861511588,0.0858687338293264
"565","3460617",2,0.101692464856418,0.120293019340827
"566","3466214",2,0.0946657283758624,0.127120850040429
"567","3467472",2,0.153823447017223,0
"568","3468670",2,0.0141633677226358,0.198399223998191
"569","3468923",2,0.0903600402018239,0.131252534662309
"570","3470766",2,0.0554492275885224,0.163361639706238
"571","3474689",2,0.102300519615072,0.00360998060983386
"572","3482790",2,0.0524708561987129,0.165991447741397
"573","3486043",2,0.0765099448017554,0.144281624911593
"574","3495898",2,0.0635271459387201,0.15614488341289
"575","349808",0,0,1
"576","3502548",2,0.0403500289103453,0.176525365235783
"577","3520853",2,0.0539017235055929,0.164730103544147
"578","3522537",2,0.209752590555455,0
"579","363665",0,0,1
"580","368238",0,0,1
"581","3750287",0,0,1
"582","382630",0,0,1
"583","383704",0,0,1
"584","3864838",2,0.0238124593329722,0.190475829158227
"585","3883105",2,0.0280652736170063,0.186933661290804
"586","3900059",2,0.12109250229956,0.10087533499016
"587","3901354",0,0,1
"588","3908876",2,0.0494565683661582,0.168636189420374
"589","3911727",2,0.14471507120221,0.0760419331189001
"590","3913325",2,0.0658189970960896,0.154074631160286
"591","3917122",2,0.147174815516797,0.0733770251831608
"592","3918055",2,0.0966619079312017,0.00755632701360454
"593","3919623",2,0.0765189866238975,0.144273246554877
"594","3931971",2,0.0612756655978938,0.158168824985377
"595","3933246",0,0,1
"596","3938314",2,0.218838573435057,0
"597","3940609",2,0.00407374511514828,0.206520155916652
"598","3948712",2,0.0025824448442756,0.20770653638519
"599","3951056",2,0.10306117784675,0.118950601839906
"600","395910",0,0,1
"601","396060",0,0,1
"602","3963480",2,0.0835285580027467,0.137728276920043
"603","3974366",0,0,1
"604","3975075",2,0.123975268428203,0.0979165530787549
"605","3976754",2,0.102230909853951,0.119765407254122
"606","399508",0,0,1
"607","4005399",2,0.0507439940923654,0.167508654644806
"608","4006333",2,0.0845548047714224,0.136761639513299
"609","4008374",2,0.0259825033846219,0.18867226493304
"610","4012567",2,0.0898971776914336,0.131694364555421
"611","4015986",2,0.00791099298779922,0.203451097775518
"612","4017746",2,0.103487825958719,0
"613","4018202",2,0.0394125829259239,0.177329001610684
"614","4026888",2,0.0836511521385246,0.137612917516314
"615","4029523",2,0.110650796556375,0.111431812852984
"616","4060818",2,0.0810451699938448,0.0389283102732176
"617","4061524",2,0.073776946468073,0.14680658570187
"618","4065146",2,0.196567741987046,0.0514523987668143
"619","4066814",2,0.0460602525490976,0.171596097598169
"620","407510",0,0,1
"621","408321",0,0,1
"622","411906",0,0,1
"623","421597",0,0,1
"624","427492",0,0,1
"625","432481",0,0,1
"626","437052",0,0,1
"627","4394277",0,0,1
"628","443279",0,0,1
"629","4445277",0,0,1
"630","4451210",2,0.0726800745945461,0.147815777711211
"631","4451448",2,0.147285087300728,0.00766769716246474
"632","4461582",2,0.0267580249661481,0.188025763667809
"633","4462315",2,0.0673971324136702,0.0529929705852544
"634","4487784",2,0.00268678041525164,0.207623649294872
"635","4489039",2,0.122157394568279,0.0997846259057988
"636","4509085",2,0.0606999620079498,0.158684789224683
"637","4510433",2,0.12961651973176,0.0920698435119632
"638","4535663",2,0.0784443672090565,0.142485400418779
"639","454573",0,0,1
"640","4549610",2,0.074324921780087,0.0459055320415725
"641","4567796",2,0.0727345074149639,0.147765752350507
"642","4579822",2,0.0619566553541841,0.15755768221678
"643","4580209",2,0.0624620481555763,0.157103552032335
"644","4590629",2,0.121344656190411,0.100617306874541
"645","4601397",2,0.142814022574548,0.078091067450679
"646","461386",0,0,1
"647","4627762",2,0.00240138554345854,0.207850333798784
"648","463487",0,0,1
"649","4637512",2,0.0623108844474703,0.0581297611243016
"650","4640609",2,0.0805112168162394,0.140557857912865
"651","4648572",2,0.0504669145751203,0.167751580671948
"652","465367",0,0,1
"653","46572",0,0,1
"654","4670977",2,0.0555529953592759,0.163269717028578
"655","4684689",2,0.0526215597957549,0.165858778384089
"656","4696834",2,0.120388268405879,0.101595191309717
"657","4705457",2,0.0854894721419194,0.00477434037985203
"658","4715992",2,0.10799519704261,0.116059506051832
"659","4716069",2,0.0433402968804291,0.173951398948207
"660","4768551",2,0.134987818171196,0.0864320456460999
"661","4782111",2,0.041095833065193,0.175884893721323
"662","4795300",2,0.0539017235055929,0.164730103544147
"663","4795634",2,0.0981096519300415,0.123787707523791
"664","479910",0,0,1
"665","4800686",2,0.043378767422403,0.173918179387218
"666","4819936",2,0.0746544764499854,0.145997479500605
"667","482291",0,0,1
"668","4841754",2,0.0156297278330556,0.19720512515587
"669","4857665",2,0.0118609706084313,0.200266980719173
"670","4858402",2,0.0642959012913323,0.155451589305703
"671","4884510",2,0.13656486569917,0.0847634314945371
"672","4888096",2,0.0896782149795686,0.131903220983766
"673","490222",0,0,1
"674","4905646",2,0.0436655025504137,0.173670497559142
"675","4946806",0,0,1
"676","4951673",3,0,0.0119948453240813
"677","4953735",0,0,1
"678","4956187",0,0,1
"679","4961937",0,0,1
"680","4964740",0,0,1
"681","4988085",0,0,1
"682","4994783",0,0,1
"683","4999477",0,0,1
"684","5000914",0,0,1
"685","5001362",0,0,1
"686","5001964",0,0,1
"687","5002831",0,0,1
"688","5003097",0,0,1
"689","5007513",0,0,1
"690","5007695",0,0,1
"691","5008871",0,0,1
"692","5018434",0,0,1
"693","5019040",0,0,1
"694","5019817",0,0,1
"695","5064107",7,1,NA
"696","5066321",7,1,NA
"697","513090",0,0,1
"698","540243",0,0,1
"699","541665",0,0,1
"700","5527009",0,0,1
"701","55966",0,0,1
"702","575237",0,0,1
"703","5884337",7,1,NA
"704","589101",0,0,1
"705","591921",0,0,1
"706","602684",0,0,1
"707","602905",0,0,1
"708","6034229",7,1,NA
"709","603506",0,0,1
"710","6037951",7,1,NA
"711","6129040",7,1,NA
"712","6242975",7,1,NA
"713","624394",0,0,1
"714","62572",0,0,1
"715","629958",0,0,1
"716","631636",0,0,1
"717","63442",0,0,1
"718","63502",0,0,1
"719","639221",0,0,1
"720","639615",0,0,1
"721","6396853",7,1,NA
"722","64350",0,0,1
"723","6439964",0,0,1
"724","644147",0,0,1
"725","6452653",0,0,1
"726","6459272",0,0,1
"727","6468044",0,0,1
"728","6487630",0,0,1
"729","6500823",0,0,1
"730","6502701",0,0,1
"731","6519595",0,0,1
