"","docid","cluster","membership_prob","outlier_scores"
"173","11017896",9,0.850280388476114,1
"174","1106467",6,1,NA
"175","1108042",6,1,NA
"176","11087021",0,0,1
"177","1128170",6,1,NA
"178","1129535",6,1,NA
"179","11299777",1,NA,NA
"180","1132460",6,0.893479666403459,1
"181","1144927",6,1,NA
"182","1146119",6,1,NA
"183","114655",0,0,1
"184","1147618",6,1,NA
"185","1149413",6,1,NA
"186","1162969",6,1,NA
"187","1163236",6,1,NA
"188","1164928",6,1,NA
"189","1167714",6,1,NA
"190","1168591",6,1,NA
"191","117712",0,0,1
"192","1177213",6,1,NA
"193","1185027",6,1,NA
"194","1186600",6,1,NA
"195","12094223",0,0,1
"196","12201836",1,NA,NA
"197","122527",0,0,1
"198","12301724",1,NA,NA
"199","12315453",8,0.867948407446139,1
"200","12728069",9,1,NA
"201","12742209",9,1,NA
"202","12754544",9,1,NA
"203","12754708",9,1,NA
"204","12771155",9,1,NA
"205","12772649",9,0.894247318264591,1
"206","12775853",9,1,NA
"207","1280564",6,1,NA
"208","1284082",6,1,NA
"209","1286282",6,0.869819472242666,1
"210","12891576",8,1,NA
"211","1293596",6,0.831941124695847,1
"212","129446",0,0,1
"213","13093323",1,NA,NA
"214","13243291",1,NA,NA
"215","13261909",1,NA,NA
"216","133303",7,0.0191073857723603,0
"217","13501380",1,NA,NA
"218","1362617",0,0,1
"219","13672641",1,NA,NA
"220","1391575",0,0,1
"221","139372",0,0,1
"222","1422823",0,0,1
"223","14255494",0,0,1
"224","14286127",1,NA,NA
"225","14422812",0,0,1
"226","148676",0,0,1
"227","150767",0,0,1
"228","155090",0,0,1
"229","15526752",1,NA,NA
"230","164385",0,0,1
"231","1659964",0,0,1
"232","167577",0,0,1
"233","1679052",0,0,1
"234","168444",0,0,1
"235","17218388",1,NA,NA
"236","1764196",0,0,1
"237","1780730",0,0,1
"238","18357458",1,NA,NA
"239","192873",0,0,1
"240","193778",0,0,1
"241","1972182",0,0,1
"242","1986040",0,0,1
"243","199028",0,0,1
"244","201161",0,0,1
"245","2041846",0,0,1
"246","2048722",0,0,1
"247","2057575",0,0,1
"248","2062765",0,0,1
"249","207275",0,0,1
"250","2075504",0,0,1
"251","207842",0,0,1
"252","207900",0,0,1
"253","212177",0,0,1
"254","2148323",0,0,1
"255","2148500",0,0,1
"256","2156619",0,0,1
"257","2168448",0,0,1
"258","2168472",0,0,1
"259","2168958",0,0,1
"260","2171579",0,0,1
"261","21806828",0,0,1
"262","21808409",0,0,1
"263","21812925",0,0,1
"264","21813609",0,0,1
"265","21814545",0,0,1
"266","21815284",0,0,1
"267","21819237",0,0,1
"268","21865969",0,0,1
"269","2187570",4,0.0655439619846537,0.117312673929122
"270","22025199",0,0,1
"271","22025410",0,0,1
"272","220408",0,0,1
"273","2207617",0,0,0.0678373556300643
"274","2208170",4,0.0280902485662389,0.151328093673553
"275","22087011",0,0,1
"276","22089519",0,0,1
"277","22096368",0,0,1
"278","22098455",8,1,NA
"279","22101143",0,0,1
"280","2217948",4,0.0712124467876519,0.111925543496197
"281","2219199",4,0.0320208166396668,0.147881983718748
"282","2220438",0,0,1
"283","2226926",0,0,1
"284","2227803",4,0.0342547592338871,0.145910881349802
"285","223028",0,0,1
"286","223089",0,0,1
"287","2240264",2,0.014482260135372,0.0112359844951115
"288","2242789",0,0,1
"289","2243120",4,0.146086549543577,0.0340560848576941
"290","224522",0,0,1
"291","2273094",4,0.0522553890360621,0.129689061816318
"292","2275500",4,0.0825568480437645,0.100944293095667
"293","2279957",0,0,1
"294","2282970",0,0,1
"295","2289629",4,0.0831811910189418,0.100332046586978
"296","2295127",0,0,1
"297","2296616",4,0.013648697288159,0.163753827608088
"298","2302309",0,0,1
"299","2303959",0,0,1
"300","2308245",0,0,1
"301","2311308",0,0,1
"302","2313635",4,0.025042661462985,0.153980929294541
"303","2325026",4,0.132396940327405,0.0492973804889325
"304","2325457",0,0,1
"305","2328954",0,0,1
"306","2331429",0,0,1
"307","2335559",4,0.0646007245584678,0.118202757707706
"308","2341303",0,0,1
"309","2345198",0,0,1
"310","2345218",0,0,1
"311","2350820",0,0,1
"312","235308",0,0,1
"313","2358016",4,0.0547652262688175,0.127378166303974
"314","2365810",4,0.0615818217780583,0.121039510243295
"315","2367350",4,0.0592465900568288,0.123221353429503
"316","2372032",4,0.0104627025527278,0.166446273774229
"317","2375003",0,0,0.0722639296387395
"318","2380778",4,0.0120568996180244,0.165101207541566
"319","238196",0,0,1
"320","2390121",4,0.100908157518509,0.0825937211820121
"321","2404146",0,0,1
"322","2405132",3,0.0209866910453759,0.0354985873855796
"323","2418290",4,0.0128066676539687,0.164467106391038
"324","2435780",0,0,1
"325","2439659",4,0.0665247295478532,0.116385267360077
"326","2442201",0,0,0.0739689092181131
"327","2451427",3,0.0207127149125238,0.0357684268608619
"328","2459962",0,0,1
"329","2460699",0,0,1
"330","246955",0,0,1
"331","247549",0,0,1
"332","2479129",0,0,0.058353923397824
"333","2483770",0,0,1
"334","2491358",0,0,1
"335","2498376",0,0,1
"336","2501539",0,0,1
"337","2509267",4,0.0142382023368264,0.163253735860039
"338","2525830",4,0.163607372463301,0.0138214106982171
"339","2543058",4,0.0363114138155038,0.144088128310943
"340","254337",0,0,1
"341","2544321",0,0,1
"342","2552109",4,0.0241472931597159,0.154757172117419
"343","2559274",0,0,1
"344","2561325",0,0,1
"345","2562060",0,0,0.0716845247417344
"346","2580814",1,NA,NA
"347","2582614",1,NA,NA
"348","2585014",0,0,1
"349","260525",0,0,1
"350","263147",0,0,1
"351","2647934",4,0.0382176897684123,0.14239169014458
"352","2651859",4,0.144172817901222,0.0362160506472999
"353","2653190",4,0.110604200483562,0.0725923126969876
"354","2655898",0,0,1
"355","2656217",0,0,1
"356","2658238",4,0.104607165314764,0.0788037724062058
"357","2659089",4,0.023079682434791,0.155680881341179
"358","2673862",0,0,1
"359","2674625",4,0.0553405478179048,0.126846717490362
"360","2678210",4,0.108260253575421,0.0750300131470981
"361","2680904",4,0.0144951384562252,0.163035583371483
"362","2681613",4,0.0577321141104845,0.124630570691796
"363","2685603",0,0,1
"364","2686100",0,0,1
"365","2689390",0,0,1
"366","2697361",4,0.0325387726844524,0.147425779723237
"367","2698636",4,0.0753935560328031,0.107909633435546
"368","269943",0,0,1
"369","2699526",3,0.0082885619909773,0.0478483122562696
"370","2703352",0,0,1
"371","2712246",4,0.103404079114023,0.0800398682257117
"372","2713732",0,0,1
"373","2714810",4,0.0653667215653766,0.117480063508942
"374","2715039",0,0,1
"375","2720635",4,0.059517687350482,0.12296861893889
"376","2721786",0,0,1
"377","2726210",0,0,1
"378","2727580",3,0.00856983268767748,0.0493939825645729
"379","2729809",4,0.104607165314764,0.0788037724062058
"380","2734175",0,0,1
"381","2753277",4,0.0233697177689289,0.155430139190178
"382","2754640",0,0,0.0613668779850727
"383","2756109",4,0.0409710525298998,0.139929505045238
"384","2757884",4,0.0784228414257106,0.104977273088456
"385","2758320",0,0,1
"386","2760178",4,0.0941496069167523,0.100332046586978
"387","2763407",4,0.110920900400846,0.0722619597081601
"388","2764163",4,0.0356423126240178,0.144681986441231
"389","2768026",0,0,1
"390","276847",0,0,1
"391","2768509",0,0,1
"392","277294",0,0,1
"393","2773739",2,0.0236449818879619,0.00195680900568396
"394","2777472",4,0.0522553890360621,0.129689061816318
"395","2778036",3,0.0315112721917018,0.0250173364516858
"396","2781900",0,0,1
"397","2783137",4,0.0630748932546885,0.119638810414789
"398","2784368",0,0,1
"399","2784601",4,0.0981625735313663,0.085386703503327
"400","2785340",4,0.0356174503910731,0.144704036939453
"401","2787485",4,0.163607372463301,0.0138214106982171
"402","2789436",0,0,1
"403","2790546",0,0,1
"404","2792881",3,0.0165713481598123,0.0398289518124595
"405","2793888",4,0.0505485256480341,0.13125365138905
"406","2794787",4,0.0506307352993462,0.131178423195919
"407","2802561",0,0,1
"408","2802825",0,0,1
"409","2802875",0,0,1
"410","2804329",4,0.0600915886740491,0.122433109878289
"411","2807320",0,0,1
"412","2807406",0,0,1
"413","2811592",0,0,1
"414","2815464",4,0.0223312129695633,0.156327262904759
"415","2819060",4,0.000352844701704953,0.174876357968105
"416","2820734",0,0,1
"417","2827950",4,0.0612752201261984,0.121326591977853
"418","2837196",0,0,1
"419","2839420",0,0,1
"420","2840665",4,0.0103650603104713,0.166528516277606
"421","2840940",0,0,1
"422","2841051",4,0.0728948851298653,0.11031393496077
"423","2847862",0,0,1
"424","2858013",0,0,1
"425","2862850",0,0,1
"426","2866907",0,0,1
"427","2881841",4,0.0574834440826223,0.12486152487399
"428","2885671",4,0.0769774652671393,0.106378803887736
"429","2890004",0,0,1
"430","2894246",0,0,1
"431","2899062",0,0,0.0624228646133539
"432","2903108",4,0.040540226145472,0.140315702644963
"433","2905568",4,0.0488767649047114,0.132780620753191
"434","2907591",0,0,1
"435","2908859",4,0.0104627025527278,0.166446273774229
"436","2909511",4,0.0583563645278804,0.12405025589856
"437","2911785",0,0,1
"438","2918820",4,0.0232571077405897,0.155527510808353
"439","2925351",0,0,1
"440","2928880",4,0.128677882873426,0.0533552571273329
"441","2929153",4,0.0358756382106739,0.144474992836256
"442","293056",0,0,1
"443","2933003",0,0,1
"444","2933334",0,0,1
"445","2934271",0,0,1
"446","2937381",4,0.00158278831617572,0.173859893565458
"447","2937537",2,0.0153814540470989,0.0103330047711045
"448","2940857",4,0.0112780838997507,0.165758856868587
"449","2943340",4,0.0662968261813113,0.116600944866529
"450","2946535",4,0.0750294212948744,0.108260824164544
"451","2949753",0,0,1
"452","2949943",4,0.0397355327763141,0.141036110696352
"453","2950021",4,0.0232690311600239,0.155517201931077
"454","2950195",0,0,1
"455","2950677",4,0.0989778822477597,0.0845590965244625
"456","29527",7,0,0.00712693695257371
"457","2954100",0,0,1
"458","2955312",4,0.0628033781568924,0.119893859727724
"459","2966942",0,0,1
"460","2968146",4,0.0331185953331317,0.146914505186142
"461","2971576",0,0,1
"462","2974117",0,0,1
"463","2974376",0,0,1
"464","2974404",4,0.00398876425396859,0.171864260237247
"465","2974470",4,0.000741288175500634,0.174555606304867
"466","2974745",3,0.0599431823703109,0
"467","2986072",4,0.0221135168633129,0.15651508048173
"468","2986312",4,0.0522553890360621,0.129689061816318
"469","2988000",4,0.0469735231424821,0.134512501429832
"470","2990350",0,0,1
"471","2990674",0,0,1
"472","2993304",4,0.175167498473447,0
"473","2994352",4,0.095033064043274,0.117480063508942
"474","2997040",0,0,1
"475","3006007",0,0,1
"476","3010233",4,0.0236017264311971,0.155229455177411
"477","3011328",0,0,1
"478","313822",0,0,1
"479","317209",0,0,1
"480","3193597",0,0,1
"481","3203431",0,0,1
"482","3203567",0,0,1
"483","3206193",4,0.0376691342016768,0.142880550919153
"484","3207072",4,0.0278215534876855,0.151562653455612
"485","3208406",4,0.0327207089805543,0.147265418390963
"486","321825",7,0,0.00712693695257371
"487","3220544",4,0.0359999750058302,0.144364647156994
"488","3222163",4,0.10625059769735,0.07710987061758
"489","3222797",4,0.0142382023368264,0.163253735860039
"490","3224275",4,0.00277383776102964,0.172873182874945
"491","3224515",0,0,1
"492","3225256",4,0.0587825185509605,0.123653653078465
"493","323087",0,0,1
"494","3231975",4,0.0327652556864371,0.147226145074091
"495","3234078",3,0.019476621762523,0.0369839818073582
"496","3234870",0,0,1
"497","3235547",4,0.0776061534354179,0.105769726675207
"498","3239792",3,0,0.0557402805449472
"499","3243279",0,0,0.0726140838785515
"500","3243953",4,0.0840433891885217,0.0994851810766398
"501","3254932",0,0,1
"502","3255152",0,0,1
"503","3255232",0,0,1
"504","3265824",4,0.0769774652671393,0.106378803887736
"505","3268705",4,0.0209709711190561,0.157499443638195
"506","327371",0,0,1
"507","3274517",2,0.0110160224770343,0.0147014512202007
"508","3275867",0,0,1
"509","3276649",0,0,1
"510","3280449",4,0.0825568480437645,0.100944293095667
"511","3286882",4,0.013604163393624,0.163791582531076
"512","3288295",0,0,1
"513","3288889",0,0,1
"514","3289311",4,0.0589184835182934,0.123527040877137
"515","3289983",3,0.0315112721917018,0.0250173364516858
"516","3292326",0,0,1
"517","3304125",4,0.0750294212948744,0.108260824164544
"518","3304361",0,0,1
"519","3305198",2,0.0264547724096248,0
"520","3305804",4,0.14372207112597,0.0367233888520592
"521","3309309",0,0,1
"522","331034",0,0,1
"523","3311882",4,0.099212817026111,0.0843203399015698
"524","3319776",0,0,1
"525","3324713",4,0.022512730059159,0.156170594859539
"526","3326569",4,0.000426242028081727,0.174815770273827
"527","3328894",4,0.048241882230266,0.133359110758737
"528","3336376",0,0,0.0695095755025747
"529","3338968",0,0,1
"530","3340055",0,0,1
"531","3343083",3,0.0317900418176224,0.0247366168101457
"532","3345913",0,0,1
"533","3346942",4,0.0560673319454676,0.126174430188381
"534","3349659",4,0.0968018509598947,0.0867646236840024
"535","3352969",4,0.070563618074397,0.112545497931049
"536","3355188",4,0.0477010695345639,0.133851278060959
"537","3360818",0,0,1
"538","3367656",4,0.115281413601698,0.103040452318532
"539","3370096",4,0.0783459553772437,0.1050519375042
"540","3372592",0,0,1
"541","3374596",0,0,1
"542","3376436",0,0,1
"543","3377601",4,0.0623557446149396,0.120314024440089
"544","337988",0,0,1
"545","3380733",0,0,1
"546","3381407",0,0,1
"547","3384241",4,0.0127805497637471,0.164489211259805
"548","3384296",4,0.0112401078298773,0.165790898216738
"549","3388375",4,0.0231226957685205,0.155643704737865
"550","3395664",3,0.0301475707034818,0.026388251519903
"551","3396028",4,0.0377984681267523,0.142765341559226
"552","3399077",4,0.02310925125081,0.155655325242185
"553","3403657",4,0.174187623669065,0.0138214106982171
"554","3416895",0,0,1
"555","3418852",3,0.0557402805449472,0
"556","3421256",0,0,1
"557","3424807",4,0.0617807022561507,0.120853191242132
"558","3438416",4,0.110957889390632,0.0722233607571239
"559","3441465",4,0.053241994382717,0.140378369709506
"560","3442270",4,0.0466827755566138,0.134776462254578
"561","3443203",4,0.0804128194424758,0.103040452318532
"562","3443945",0,0,1
"563","3448267",4,0.064109393725391,0.118665690202974
"564","3450747",4,0.0623557446149396,0.120314024440089
"565","3460617",4,0.0647726849380399,0.118040621523221
"566","3466214",4,0.0363114138155038,0.144088128310943
"567","3467472",4,0.102084568365417,0.0895199741803863
"568","3468670",0,0,1
"569","3468923",4,0.0238663604359584,0.155000434269494
"570","3470766",4,0.000599751227387909,0.174672507296701
"571","3474689",4,0.0538102068997917,0.128258931198175
"572","3482790",0,0,1
"573","3486043",4,0.00156448952853742,0.17387503461584
"574","3495898",4,0.0481386824978024,0.133453070988307
"575","349808",0,0,1
"576","3502548",0,0,0.0710463334854023
"577","3520853",0,0,1
"578","3522537",4,0.137531027022497,0.0436380584463431
"579","363665",0,0,1
"580","368238",0,0,1
"581","3750287",0,0,1
"582","382630",0,0,1
"583","383704",0,0,1
"584","3864838",0,0,1
"585","3883105",0,0,1
"586","3900059",4,0.0692565340747507,0.113791789334143
"587","3901354",0,0,1
"588","3908876",0,0,1
"589","3911727",4,0.111119016815778,0.0722619597081601
"590","3913325",4,0.0470342520216326,0.134457347206484
"591","3917122",4,0.0940434165773282,0.0895452203566255
"592","3918055",4,0.0696714521819704,0.119893859727724
"593","3919623",4,0.0261323994334538,0.15303425121987
"594","3931971",0,0,1
"595","3933246",0,0,1
"596","3938314",4,0.177460333496216,0
"597","3940609",0,0,1
"598","3948712",0,0,1
"599","3951056",4,0.0404702808050385,0.140378369709506
"600","395910",0,0,1
"601","396060",0,0,1
"602","3963480",4,0.00970677470373752,0.167082556502605
"603","3974366",0,0,1
"604","3975075",4,0.0646007245584678,0.118202757707706
"605","3976754",4,0.059517687350482,0.12296861893889
"606","399508",0,0,1
"607","4005399",0,0,0.0727373600899681
"608","4006333",4,0.0359870717249125,0.144376099807676
"609","4008374",0,0,1
"610","4012567",4,0.0477666006022766,0.133791671192955
"611","4015986",0,0,1
"612","4017746",4,0.05724753245952,0.125080516969173
"613","4018202",0,0,1
"614","4026888",4,0.0522553890360621,0.129689061816318
"615","4029523",4,0.0506329631988942,0.131176384314092
"616","4060818",2,0.0255555221801482,0
"617","4061524",4,0.0116629328080805,0.165434011424785
"618","4065146",4,0.143555956039297,0.0492973804889325
"619","4066814",4,0,0.175167498473447
"620","407510",0,0,1
"621","408321",0,0,1
"622","411906",0,0,1
"623","421597",0,0,1
"624","427492",0,0,1
"625","432481",0,0,1
"626","437052",0,0,1
"627","4394277",0,0,1
"628","443279",0,0,1
"629","4445277",0,0,1
"630","4451210",4,0.0102577876637243,0.166618851610315
"631","4451448",4,0.0960590013482762,0.0875151113216076
"632","4461582",0,0,1
"633","4462315",0,0,0.0606472744487021
"634","4487784",0,0,1
"635","4489039",4,0.0666540281122786,0.11626285817862
"636","4509085",0,0,1
"637","4510433",4,0.0705636180743971,0.112545497931049
"638","4535663",4,0.0398649869241275,0.140920297360958
"639","454573",0,0,1
"640","4549610",3,0.00667605492072887,0.0493939825645729
"641","4567796",4,0.0512750114029031,0.130588409243596
"642","4579822",4,0.035478283824753,0.144827443805644
"643","4580209",4,0.0111286223140133,0.165884947083102
"644","4590629",4,0.0673825098787948,0.115572557598769
"645","4601397",4,0.114645851756512,0.0683586865628939
"646","461386",0,0,1
"647","4627762",0,0,1
"648","463487",0,0,1
"649","4637512",0,0,1
"650","4640609",4,0.0236930166302641,0.155150464375833
"651","4648572",0,0,1
"652","465367",0,0,1
"653","46572",0,0,1
"654","4670977",4,0.00108026425428108,0.174275497809847
"655","4684689",0,0,1
"656","4696834",4,0.0800502258789536,0.103393984400259
"657","4705457",2,0,0.0255555221801482
"658","4715992",4,0.0629450737384808,0.119760775585151
"659","4716069",0,0,1
"660","4768551",4,0.120231547730758,0.0624436470766704
"661","4782111",0,0,1
"662","4795300",4,0.00618213299937031,0.170036554066068
"663","4795634",4,0.0323329527467793,0.147607119754787
"664","479910",0,0,1
"665","4800686",0,0,1
"666","4819936",0,0,1
"667","482291",0,0,1
"668","4841754",0,0,1
"669","4857665",0,0,1
"670","4858402",0,0,1
"671","4884510",4,0.0968469757146096,0.0867189951789261
"672","4888096",4,0.0237258126511735,0.155122083308921
"673","490222",0,0,1
"674","4905646",4,0.0241667897324274,0.154740284663621
"675","4946806",0,0,1
"676","4951673",5,0,0.0113818028856677
"677","4953735",0,0,1
"678","4956187",0,0,1
"679","4961937",0,0,1
"680","4964740",0,0,1
"681","4988085",0,0,1
"682","4994783",0,0,1
"683","4999477",0,0,1
"684","5000914",0,0,1
"685","5001362",0,0,1
"686","5001964",0,0,1
"687","5002831",0,0,1
"688","5003097",0,0,1
"689","5007513",0,0,1
"690","5007695",0,0,1
"691","5008871",0,0,1
"692","5018434",0,0,1
"693","5019040",0,0,1
"694","5019817",0,0,1
"695","5064107",8,1,NA
"696","5066321",8,1,NA
"697","513090",0,0,1
"698","540243",0,0,1
"699","541665",0,0,1
"700","5527009",0,0,1
"701","55966",0,0,1
"702","575237",0,0,1
"703","5884337",8,1,NA
"704","589101",0,0,1
"705","591921",0,0,1
"706","602684",0,0,1
"707","602905",0,0,1
"708","6034229",8,1,NA
"709","603506",0,0,1
"710","6037951",8,1,NA
"711","6129040",8,1,NA
"712","6242975",8,1,NA
"713","624394",0,0,1
"714","62572",0,0,1
"715","629958",0,0,1
"716","631636",0,0,1
"717","63442",0,0,1
"718","63502",0,0,1
"719","639221",0,0,1
"720","639615",0,0,1
"721","6396853",8,1,NA
"722","64350",0,0,1
"723","6439964",0,0,1
"724","644147",0,0,1
"725","6452653",0,0,1
"726","6459272",0,0,1
"727","6468044",0,0,1
"728","6487630",0,0,1
"729","6500823",0,0,1
"730","6502701",0,0,1
"731","6519595",0,0,1
"732","654540",0,0,1
"733","682142",0,0,1
"734","695172",0,0,1
"735","695838",0,0,1
"736","701078",0,0,1
"737","705270",0,0,1
"738","7058040",8,1,NA
"739","7071608",8,1,NA
"740","7074368",0,0,1
"741","7084530",0,0,1
"742","7085129",8,1,NA
"743","7087961",0,0,1
"744","7090579",8,0.906727267577653,1
"745","7101770",0,0,1
"746","7108428",0,0,1
"747","7110878",8,1,NA
"748","7143645",0,0,1
"749","7147978",0,0,1
"750","7153703",0,0,1
"751","7154391",0,0,1
"752","71716",7,0,0.00712693695257371
"753","7175853",0,0,1
"754","7182030",8,1,NA
"755","7230657",0,0,1
"756","7233011",0,0,1
"757","7233749",0,0,1
"758","7247493",0,0,1
"759","7249252",8,1,NA
"760","7255998",8,1,NA
"761","7256542",8,0.838828841689219,1
"762","7261524",8,1,NA
"763","7266239",8,1,NA
"764","7270476",8,1,NA
"765","7283225",8,1,NA
"766","7290646",8,1,NA
"767","7297727",8,1,NA
"768","7302839",8,1,NA
"769","7317496",0,0,1
"770","732005",0,0,1
"771","732875",0,0,1
"772","7332504",8,0.906727267577653,1
"773","7349197",8,1,NA
"774","735094",0,0,1
"775","7350991",8,1,NA
"776","735138",0,0,1
"777","7351904",0,0,1
"778","7355915",8,1,NA
"779","7356947",0,0,1
"780","7357028",0,0,1
"781","7358682",8,1,NA
"782","7372924",0,0,1
"783","7385430",8,1,NA
"784","7386243",8,0.737109654634384,1
"785","7387937",5,0.0113818028856677,0
"786","7388484",0,0,1
"787","742303",0,0,1
"788","7432543",0,0,1
"789","743854",0,0,1
"790","7439475",5,0.0113818028856677,0
"791","7442426",8,1,NA
"792","7445284",0,0,1
"793","7450222",0,0,1
"794","7451414",8,0.906727267577653,1
"795","7456416",0,0,1
"796","7470005",8,1,NA
"797","74716",0,0,1
"798","7476770",0,0,1
"799","747715",0,0,1
"800","7480006",8,1,NA
"801","7483124",0,0,1
"802","7483896",0,0,1
"803","7493018",8,1,NA
"804","7498608",0,0,1
"805","75134",0,0,1
"806","7529640",0,0,1
"807","7540961",8,1,NA
"808","7555169",8,0.838454442378389,1
"809","7556499",8,1,NA
"810","7558654",0,0,1
"811","7564629",0,0,1
"812","756662",0,0,1
"813","7575401",0,0,1
"814","7590119",0,0,1
"815","7599841",8,1,NA
"816","7600656",8,1,NA
"817","7603",0,0,1
"818","7616028",0,0,1
"819","7619256",8,1,NA
"820","7622416",0,0,1
"821","7623952",8,1,NA
"822","7630284",0,0,1
"823","7632543",0,0,1
"824","7632804",0,0,1
"825","7634135",8,1,NA
"826","7637244",8,1,NA
"827","7647464",0,0,1
"828","7650634",8,1,NA
"829","7656056",8,1,NA
"830","7656659",0,0,1
"831","7678597",8,1,NA
"832","7679360",8,1,NA
"833","7696684",8,1,NA
"834","7712174",0,0,1
"835","7720473",8,1,NA
"836","7727806",0,0,1
"837","7730372",8,1,NA
"838","7731845",8,1,NA
