"","docid","cluster","membership_prob","outlier_scores"
"1",7603,0,0,0.946921050450432
"2",29527,4,0.467181289731852,0.417771221836198
"3",46572,0,0,0.954572855166775
"4",55966,0,0,0.93153064664933
"5",62572,0,0,0.921051808526807
"6",63442,0,0,0.932815215453147
"7",63502,0,0,0.918277997634139
"8",64350,0,0,0.942031035613389
"9",71716,4,0.201080009016483,0.611697804331652
"10",74716,0,0,0.937439992479767
"11",75134,0,0,0.930878703359782
"12",77813,0,0,0.946460227205751
"13",98326,4,0.346284266541636,0.525447574863983
"14",106557,0,0,0.945994155316266
"15",114655,0,0,0.959923447383531
"16",117712,0,0,0.91668345927374
"17",122527,0,0,0.894877598992709
"18",129446,0,0,0.935546614693874
"19",133303,4,0.184422960129014,0.619628347174524
"20",139372,0,0,0.942107685946154
"21",148676,0,0,0.956474602050517
"22",150767,0,0,0.961526152432673
"23",155090,0,0,0.913968648188929
"24",164385,0,0,0.91492256547048
"25",167577,0,0,0.920878713965406
"26",168444,0,0,0.928709682860996
"27",192873,0,0,0.923297163177944
"28",193778,0,0,0.943226128075753
"29",199028,0,0,0.923726518576521
"30",201161,0,0,0.923246735362727
"31",207275,0,0,0.952256911101144
"32",207842,0,0,0.940583199231471
"33",207900,0,0,0.934920203742065
"34",212177,0,0,0.960158379667761
"35",220408,0,0,0.928517800048015
"36",223028,0,0,0.947886212586556
"37",223089,0,0,0.941554804316774
"38",224522,0,0,0.959850736447673
"39",235308,0,0,0.949484218581802
"40",238196,0,0,0.957798712348004
"41",246955,0,0,0.944275818229102
"42",247549,0,0,0.923726518576521
"43",254337,0,0,0.937266736427397
"44",260525,0,0,0.949700528724206
"45",263147,0,0,0.941001291857297
"46",269943,0,0,0.948775876653088
"47",276847,0,0,0.959729725959082
"48",277294,0,0,0.918730257372965
"49",293056,0,0,0.925333568161047
"50",313822,0,0,0.92804088229005
"51",317209,0,0,0.93336418709982
"52",321825,4,0.415221174377622,0.46950475449916
"53",323087,0,0,0.949111386645433
"54",327371,0,0,0.913291921455685
"55",331034,0,0,0.948862962914925
"56",337988,0,0,0.934439463903879
"57",349808,0,0,0.934876450928144
"58",363665,0,0,0.92895090732581
"59",368238,0,0,0.951311544494114
"60",382630,0,0,0.924685438362896
"61",383704,0,0,0.949596690994668
"62",395910,0,0,0.949966694549781
"63",396060,0,0,0.926550630929344
"64",399508,0,0,0.915234850601178
"65",407510,0,0,0.902591183913682
"66",408321,0,0,0.900253276093861
"67",411906,0,0,0.926504592513989
"68",421597,0,0,0.941885829501389
"69",427492,0,0,0.969097229068573
"70",432481,0,0,0.894877598992709
"71",437052,0,0,0.909193568698496
"72",443279,0,0,0.897702818182402
"73",454573,0,0,0.9615043579295
"74",461386,0,0,0.97146067886198
"75",463487,0,0,0.913431429720539
"76",465367,0,0,0.925549034067264
"77",479910,0,0,0.934581279612022
"78",482291,0,0,0.924511895900036
"79",490222,0,0,0.904151189935878
"80",513090,0,0,0.915423923791632
"81",540243,0,0,0.933127192980799
"82",541665,0,0,0.910132358744806
"83",575237,0,0,0.898632114976532
"84",589101,0,0,0.800714833190716
"85",591921,0,0,0.946501173580159
"86",602684,0,0,0.93742338836159
"87",602905,0,0,0.952916400894191
"88",603506,0,0,0.953705881845857
"89",624394,0,0,0.928812698256379
"90",629958,0,0,0.934431279006067
"91",631636,0,0,0.938770208158794
"92",639221,0,0,0.931268592792325
"93",639615,0,0,0.920599332957655
"94",644147,0,0,0.951636472835458
"95",654540,0,0,0.894877598992709
"96",682142,0,0,0.898632114976532
"97",695172,0,0,0.921372713160133
"98",695838,0,0,0.9452016793932
"99",701078,0,0,0.892329430554848
"100",705270,0,0,0.919957038052766
"101",732005,0,0,0.941504097066789
"102",732875,0,0,0.952556199691692
"103",735094,0,0,0.944033862876006
"104",735138,0,0,0.896920170758784
"105",742303,0,0,0.935597285098423
"106",743854,0,0,0.932211133660359
"107",747715,0,0,0.910574515682552
"108",756662,0,0,0.932031340830827
"109",913666,0,0,0.947691269955873
"110",919935,0,0,0.93012335927708
"111",922297,0,0,0.954817617962038
"112",929047,0,0,0.94425138550253
"113",944197,0,0,0.988404392601613
"114",960237,0,0,0.94193542070562
"115",970699,0,0,0.773151002346251
"116",1071253,0,0,0.955641008523706
"117",1073558,0,0,0.955062388788157
"118",1075371,0,0,0.943056432615881
"119",1079486,0,0,0.93738391947223
"120",1080702,0,0,0.816890799482212
"121",1083240,0,0,0.940381225988711
"122",1084116,0,0,0.94354178661802
"123",1087259,0,0,0.905748991097913
"124",1092067,3,0.5321101571256,0.0257193882960387
"125",1094847,0,0,0.938308510186599
"126",1106467,3,0.5142728409833,0.0614978103168657
"127",1108042,3,0.544143997674259,0
"128",1128170,3,0.5142728409833,0.0614978103168657
"129",1129535,3,0.527240691450603,0.0357545709158467
"130",1132460,3,0.5142728409833,0.0614978103168657
"131",1144927,3,0.5142728409833,0.0614978103168657
"132",1146119,3,0.5142728409833,0.0614978103168657
"133",1147618,3,0.5142728409833,0.0614978103168657
"134",1149413,3,0.539147362368968,0.010842154079828
"135",1162969,3,0.539147362368968,0.010842154079828
"136",1163236,3,0.527240691450603,0.0357545709158467
"137",1164928,3,0.5142728409833,0.0614978103168657
