"","docid","cluster","membership_prob","outlier_scores"
"1",7603,0,0,0.974809092414134
"2",29527,4,0.0135946224130947,0
"3",46572,0,0,0.978417975080861
"4",55966,0,0,0.978242882957297
"5",62572,0,0,0.960995492684644
"6",63442,0,0,0.97062944741081
"7",63502,0,0,0.988178139683848
"8",64350,0,0,0.941742481772232
"9",71716,4,0,0.0135946224130947
"10",74716,0,0,0.98158368301332
"11",75134,0,0,0.979201459773352
"12",77813,0,0,0.979024513710305
"13",98326,4,0.00535940226056586,0.00827959382639865
"14",106557,0,0,0.979145535687248
"15",114655,0,0,0.982114282569321
"16",117712,0,0,0.965589984015098
"17",122527,2,0,0.059825244207987
"18",129446,0,0,0.977620901700792
"19",133303,4,0,0.0135946224130947
"20",139372,0,0,0.97749411266925
"21",148676,0,0,0.986437158928952
"22",150767,0,0,0.980170761196174
"23",155090,0,0,0.966654760995187
"24",164385,0,0,0.982593761946656
"25",167577,0,0,0.978698961698184
"26",168444,0,0,0.978782880846403
"27",192873,2,0.059825244207987,0
"28",193778,0,0,0.97838909589865
"29",199028,0,0,0.97892597041599
"30",201161,0,0,0.977634769502492
"31",207275,0,0,0.977631210001317
"32",207842,0,0,0.966939197514902
"33",207900,0,0,0.973199339192535
"34",212177,0,0,0.97805051665629
"35",220408,0,0,0.977067315111086
"36",223028,0,0,0.972226288006731
"37",223089,0,0,0.971609104585964
"38",224522,0,0,0.981724551704496
"39",235308,0,0,0.981015063285075
"40",238196,0,0,0.982074131515448
"41",246955,0,0,0.966503911154597
"42",247549,0,0,0.978599221789883
"43",254337,0,0,0.965934742054569
"44",260525,0,0,0.981124738945221
"45",263147,0,0,0.973377452721223
"46",269943,0,0,0.980642267760572
"47",276847,0,0,0.984236196914228
"48",277294,0,0,0.95619635293758
"49",293056,0,0,0.978519962312649
"50",313822,0,0,0.982593761946656
"51",317209,0,0,0.978876916943328
"52",321825,4,0.0135946224130947,0
"53",323087,0,0,0.968999539652157
"54",327371,0,0,0.968436211883323
"55",331034,0,0,0.979204216038173
"56",337988,0,0,0.981785838579518
"57",349808,0,0,0.959194340438168
"58",363665,0,0,0.969416855453902
"59",368238,0,0,0.977815073640432
"60",382630,0,0,0.972756170090533
"61",383704,0,0,0.982570456984551
"62",395910,0,0,0.978968475386327
"63",396060,0,0,0.964478079885897
"64",399508,0,0,0.949788640827794
"65",407510,0,0,0.984291942224819
"66",408321,0,0,0.94789275988865
"67",411906,0,0,0.964033386523466
"68",421597,0,0,0.96918370141487
"69",427492,0,0,0.985590348641672
"70",432481,0,0,0.979511872440542
"71",437052,0,0,0.960136200556415
"72",443279,0,0,0.985521237207485
"73",454573,0,0,0.979086055237487
"74",461386,0,0,0.98353316538188
"75",463487,0,0,0.984650538569711
"76",465367,0,0,0.95545308423309
"77",479910,0,0,0.966204556798121
"78",482291,0,0,0.980544747081712
"79",490222,2,0,0.059825244207987
"80",513090,0,0,0.968699925646392
"81",540243,0,0,0.960341935309906
"82",541665,0,0,0.959297392267184
"83",575237,0,0,0.981303990326967
"84",589101,8,0.0098249482516459,0.84499323426308
"85",591921,0,0,0.98353316538188
"86",602684,0,0,0.979285355523974
"87",602905,0,0,0.980064121119783
"88",603506,0,0,0.981895090477251
"89",624394,0,0,0.96444610134934
"90",629958,0,0,0.961800926548761
"91",631636,0,0,0.971531060832863
"92",639221,0,0,0.97374676861808
"93",639615,0,0,0.98165090911279
"94",644147,0,0,0.97377993548219
"95",654540,2,0.17084380241115,0
"96",682142,0,0,0.98443579766537
"97",695172,0,0,0.974587575345623
"98",695838,0,0,0.971756420404919
"99",701078,0,0,0.950461376096556
"100",705270,0,0,0.968057086837142
"101",732005,0,0,0.981636744498599
"102",732875,0,0,0.977660257791829
"103",735094,0,0,0.976450469207344
"104",735138,2,0,0.059825244207987
"105",742303,0,0,0.966136619999473
"106",743854,0,0,0.974863757333986
"107",747715,0,0,0.987323273044066
"108",756662,0,0,0.975828440342674
"109",913666,0,0,0.971609091909804
"110",919935,0,0,0.958069830063232
"111",922297,0,0,0.98353316538188
"112",929047,0,0,0.98627155087407
"113",944197,0,0,0.992249723507509
"114",960237,0,0,0.979048866057808
"115",970699,8,0.0513904089117258,0.838201264538325
