"","docid","cluster","membership_prob","outlier_scores"
"1",7603,0,0,0.970796688583182
"2",29527,4,0.440582499690649,0.708846485514689
"3",46572,0,0,0.973471765613156
"4",55966,0,0,0.970320198780415
"5",62572,0,0,0.952252360370094
"6",63442,0,0,0.966090907502162
"7",63502,0,0,0.981100097227087
"8",64350,0,0,0.925604335506861
"9",71716,4,0.249980083856826,0.782837271685779
"10",74716,0,0,0.97596032719142
"11",75134,0,0,0.971523458793516
"12",77813,0,0,0.973462947309855
"13",98326,4,0.41807105629374,0.720109520172157
"14",106557,0,0,0.973390635098043
"15",114655,0,0,0.979683003601625
"16",117712,0,0,0.95624704082296
"17",122527,0,0,0.967910030333482
"18",129446,0,0,0.972903224724007
"19",133303,4,0.249980083856826,0.782837271685779
"20",139372,0,0,0.971871914881642
"21",148676,0,0,0.983664751114246
"22",150767,0,0,0.976350688578177
"23",155090,0,0,0.956048117613477
"24",164385,0,0,0.975351022499235
"25",167577,0,0,0.969311831018863
"26",168444,0,0,0.966590105371004
"27",192873,0,0,0.96746104117273
"28",193778,0,0,0.97363093611249
"29",199028,0,0,0.971005252616062
"30",201161,0,0,0.968345829143323
"31",207275,0,0,0.973243218216325
"32",207842,0,0,0.961838581782511
"33",207900,0,0,0.966892593348962
"34",212177,0,0,0.977112210346637
"35",220408,0,0,0.970849482360179
"36",223028,0,0,0.969877341973417
"37",223089,0,0,0.968038382692021
"38",224522,0,0,0.97934685601775
"39",235308,0,0,0.97551150372228
"40",238196,0,0,0.977921150025767
"41",246955,0,0,0.963041550205149
"42",247549,0,0,0.968912587073531
"43",254337,0,0,0.96049515031032
"44",260525,0,0,0.977746520530563
"45",263147,0,0,0.968644425863755
"46",269943,0,0,0.97508604866065
"47",276847,0,0,0.979301547037147
"48",277294,0,0,0.949024723334881
"49",293056,0,0,0.974044943124285
"50",313822,0,0,0.976662707109253
"51",317209,0,0,0.974285761768484
"52",321825,4,0.436472298672823,0.710970071398334
"53",323087,0,0,0.966650335843932
"54",327371,0,0,0.959093276286187
"55",331034,0,0,0.974331722014827
"56",337988,0,0,0.971673865296006
"57",349808,0,0,0.951973473799705
"58",363665,0,0,0.963681603714954
"59",368238,0,0,0.975710585120366
"60",382630,0,0,0.95751781704829
"61",383704,0,0,0.977341069594178
"62",395910,0,0,0.971669775225647
"63",396060,0,0,0.953070804693665
"64",399508,0,0,0.93978313039523
"65",407510,0,0,0.973842086713125
"66",408321,0,0,0.93459293277277
"67",411906,0,0,0.953143787019407
"68",421597,0,0,0.962781125139658
"69",427492,0,0,0.981895083294611
"70",432481,0,0,0.969834323218999
"71",437052,0,0,0.948791277494428
"72",443279,0,0,0.975170438229645
"73",454573,0,0,0.974204511812372
"74",461386,0,0,0.982007555277039
"75",463487,0,0,0.976427081255771
"76",465367,0,0,0.948814300269223
"77",479910,0,0,0.95888080246117
"78",482291,0,0,0.972294149873001
"79",490222,0,0,0.964397047590795
"80",513090,0,0,0.959458681587117
"81",540243,0,0,0.953869405235255
"82",541665,0,0,0.950570430830151
"83",575237,0,0,0.966370956014281
"84",589101,0,0,0.892837178579916
"85",591921,0,0,0.981954805772007
"86",602684,0,0,0.976704841995987
"87",602905,0,0,0.972342921036041
"88",603506,0,0,0.976934371284442
"89",624394,0,0,0.95449018677534
"90",629958,0,0,0.957654808037626
"91",631636,0,0,0.968690496892419
"92",639221,0,0,0.966112529869029
"93",639615,0,0,0.969470630323902
"94",644147,0,0,0.971950418590967
"95",654540,0,0,0.964397047590795
"96",682142,0,0,0.978960874222976
"97",695172,0,0,0.96480360059425
"98",695838,0,0,0.967286507812258
"99",701078,0,0,0.93474651189423
"100",705270,0,0,0.961560462686908
"101",732005,0,0,0.97541236368892
"102",732875,0,0,0.97121621597431
"103",735094,0,0,0.973508660787631
"104",735138,0,0,0.965387698376206
"105",742303,0,0,0.961053544031443
"106",743854,0,0,0.966903997650676
"107",747715,0,0,0.982310673794243
"108",756662,0,0,0.968438842293228
"109",913666,0,0,0.966732170187326
"110",919935,0,0,0.95222358738511
"111",922297,0,0,0.97868021579689
"112",929047,0,0,0.980445723561967
"113",944197,0,0,0.992599355901214
"114",960237,0,0,0.974296728302782
"115",970699,0,0,0.891358309453943
"116",1071253,0,0,0.97290180630998
"117",1073558,0,0,0.974932097185197
"118",1075371,0,0,0.967497744409084
"119",1079486,0,0,0.980221322062824
"120",1080702,0,0,0.893175805930391
"121",1083240,0,0,0.979877872175749
"122",1084116,0,0,0.973581284803915
"123",1087259,0,0,0.947217779901897
"124",1092067,3,0.124129567448982,0
"125",1094847,0,0,0.975049813276132
"126",1106467,3,0.10248010800883,0.0241214257570632
"127",1108042,3,0.124129567448982,0
"128",1128170,3,0.10248010800883,0.0241214257570632
"129",1129535,3,0.10248010800883,0.0241214257570632
"130",1132460,3,0.10248010800883,0.0241214257570632
"131",1144927,3,0.10248010800883,0.0241214257570632
"132",1146119,3,0.10248010800883,0.0241214257570632
"133",1147618,3,0.10248010800883,0.0241214257570632
"134",1149413,3,1.50583283992225e-16,0.124129567448982
